06MAGNA,20161018,1.67,1.67,1.65,1.65,201
11BIT,20161018,119.95,119.95,116.60,119.00,5071
4FUNMEDIA,20161018,5.15,5.20,5.04,5.19,133
AATHOLD,20161018,21.50,21.50,21.50,21.50,2
ABCDATA,20161018,2.10,2.12,2.05,2.10,239448
ABMSOLID,20161018,10.99,10.99,10.35,10.35,158
ABPL,20161018,32.34,33.00,32.34,33.00,1226
ACAUTOGAZ,20161018,38.55,38.55,38.00,38.50,438
ACTION,20161018,6.06,6.16,5.61,5.81,98859
ADIUVO,20161018,27.50,27.50,27.50,27.50,322
AGORA,20161018,10.70,10.70,10.64,10.68,38056
AGROTON,20161018,2.86,2.88,2.76,2.78,71994
AGROWILL,20161018,1.95,1.95,1.95,1.95,5
AILLERON,20161018,10.21,10.21,10.00,10.20,1930
AIRWAY,20161018,1.76,1.76,1.68,1.75,39631
ALCHEMIA,20161018,5.07,5.07,5.01,5.05,75488
ALIOR,20161018,46.18,46.78,45.66,46.74,237361
ALMA,20161018,2.18,2.30,2.15,2.24,80957
ALTA,20161018,2.99,3.15,2.84,3.15,3497
ALTUSTFI,20161018,15.04,15.10,15.01,15.10,4650
ALUMETAL,20161018,62.00,62.65,61.80,62.50,3959
AMBRA,20161018,8.15,8.19,8.10,8.10,17898
AMICA,20161018,206.50,206.65,204.00,205.00,995
AMREST,20161018,230.00,235.00,230.00,231.00,7245
APATOR,20161018,29.50,30.49,29.50,30.49,8043
APLISENS,20161018,12.48,12.48,12.48,12.48,2
APSENERGY,20161018,3.54,3.54,3.54,3.54,2
ARCHICOM,20161018,15.50,15.50,15.50,15.50,5779
ARCTIC,20161018,5.01,5.03,4.98,4.98,17195
ARTERIA,20161018,11.34,11.34,10.92,11.25,6647
ASBIS,20161018,2.52,2.54,2.44,2.48,152639
ASMGROUP,20161018,3.63,3.63,3.63,3.63,1937
ASSECOBS,20161018,23.57,24.50,23.57,24.45,1853
ASSECOPOL,20161018,52.30,53.86,51.93,53.46,204640
ASSECOSEE,20161018,9.60,9.60,9.20,9.20,684
ASSECOSLO,20161018,25.30,25.39,25.30,25.31,443
ASTARTA,20161018,53.15,54.30,53.06,53.37,4743
ATAL,20161018,28.00,28.56,27.10,27.90,3743
ATENDE,20161018,3.72,3.79,3.72,3.76,22
ATLANTIS,20161018,0.62,0.64,0.61,0.63,30649
ATLASEST,20161018,0.85,0.89,0.85,0.89,19000
ATM,20161018,10.47,10.59,10.47,10.59,123250
ATMGRUPA,20161018,3.93,3.93,3.81,3.93,3692
AUTOPARTN,20161018,4.27,4.27,4.12,4.25,154825
AVIAAML,20161018,3.94,4.07,3.94,4.07,5112
AVIASG,20161018,22.90,22.90,22.90,22.90,12
AWBUD,20161018,6.17,6.28,6.10,6.16,1167
BBIDEV,20161018,0.88,0.90,0.88,0.90,1696
BENEFIT,20161018,639.50,639.50,625.00,639.45,68
BETACOM,20161018,10.92,10.98,10.92,10.98,159
BGZBNPP,20161018,57.98,57.98,57.98,57.98,1
BIOMEDLUB,20161018,0.88,0.93,0.84,0.93,414036
BIOTON,20161018,8.03,8.12,8.00,8.05,26942
BMPAG,20161018,3.23,3.23,3.22,3.23,503
BOGDANKA,20161018,64.94,67.29,64.59,67.29,216645
BORYSZEW,20161018,7.77,7.82,7.50,7.55,171913
BOS,20161018,9.30,9.30,9.07,9.22,6571
BOWIM,20161018,3.35,3.35,3.30,3.35,2582
BPHFIZBI4,20161018,116.12,116.12,116.12,116.12,6
BPHFIZMLI,20161018,95.22,95.22,95.22,95.22,40
BRASTER,20161018,26.80,27.60,26.70,27.60,12263
BRIJU,20161018,20.00,20.00,19.71,19.71,1630
BSCDRUK,20161018,40.40,40.89,39.48,40.48,5759
BUDIMEX,20161018,210.10,210.30,205.20,208.50,6602
BUMECH,20161018,0.81,0.82,0.79,0.80,409469
BYTOM,20161018,2.38,2.41,2.26,2.28,171340
BZWBK,20161018,318.90,321.65,311.35,313.80,88367
CALATRAVA,20161018,0.90,0.90,0.87,0.90,3265
CAPITAL,20161018,2.53,2.54,2.53,2.54,1080
CCC,20161018,182.70,188.85,182.50,188.50,112822
CDPROJEKT,20161018,39.70,39.94,39.50,39.75,71083
CDRL,20161018,31.50,31.50,30.30,30.30,2266
CEZ,20161018,75.30,75.30,74.50,74.50,14376
CFI,20161018,2.50,2.52,2.03,2.05,988345
CHEMOS,20161018,1.33,1.38,1.30,1.30,101621
CIECH,20161018,65.63,66.40,65.63,66.38,82228
CIGAMES,20161018,29.14,29.14,28.64,29.03,40824
CITYSERV,20161018,8.50,8.53,8.32,8.53,8432
CLNPHARMA-PDA,20161018,19.39,19.47,18.65,19.00,223982
CNT,20161018,8.49,8.49,8.49,8.49,1
COGNOR,20161018,1.44,1.45,1.43,1.45,99958
COLIAN,20161018,3.33,3.33,3.24,3.29,26966
COMARCH,20161018,188.90,188.90,184.40,184.50,1135
COMP,20161018,52.50,53.50,52.07,53.50,477
CORMAY,20161018,2.22,2.24,2.19,2.20,63262
CPGROUP,20161018,6.48,6.48,6.48,6.48,10
CUBEITG,20161018,5.09,5.14,5.09,5.14,601
CYFRPLSAT,20161018,23.70,24.15,23.70,23.77,283151
CZTOREBKA,20161018,0.97,0.97,0.90,0.92,66823
DEBICA,20161018,101.00,104.75,101.00,101.00,579
DECORA,20161018,8.40,8.40,8.20,8.30,650
DELKO,20161018,9.51,9.51,9.50,9.50,292
DGA,20161018,4.74,4.74,4.55,4.60,2057
DOMDEV,20161018,59.70,60.00,59.70,59.75,3908
DREWEX,20161018,1.63,1.63,1.56,1.58,7569
DROZAPOL,20161018,1.88,1.91,1.85,1.91,415
DUDA,20161018,5.84,5.91,5.84,5.84,4825
ECHO,20161018,4.70,4.78,4.70,4.73,27498
EDINVEST,20161018,1.90,1.90,1.90,1.90,200
EFEKT,20161018,24.59,24.59,24.02,24.02,425
EKOEXPORT,20161018,17.51,17.85,17.46,17.69,8067
ELBUDOWA,20161018,102.00,103.00,101.90,101.90,493
ELEKTROTI,20161018,12.98,12.98,12.80,12.91,6427
ELEMENTAL,20161018,3.76,3.76,3.69,3.74,91502
ELZAB,20161018,14.01,14.51,13.90,14.51,1303
EMCINSMED,20161018,12.00,12.00,12.00,12.00,1
EMPERIA,20161018,63.10,66.10,63.10,64.75,2387
ENAP,20161018,0.98,0.98,0.98,0.98,2510
ENEA,20161018,9.01,9.12,8.71,8.86,1857380
ENELMED,20161018,9.34,9.34,9.34,9.34,25
ENERGA,20161018,7.50,7.54,7.37,7.51,3012518
ENERGOINS,20161018,6.20,6.20,6.05,6.15,132
ENTER,20161018,22.99,22.99,22.00,22.00,900
ERBUD,20161018,29.60,29.60,28.04,29.00,4131
ERG,20161018,40.90,44.99,40.21,44.00,3025
ERGIS,20161018,5.70,5.74,5.57,5.73,14838
ESOTIQ,20161018,10.70,10.70,10.05,10.45,3386
ESSYSTEM,20161018,2.52,2.52,2.41,2.50,13469
ETFDAX,20161018,439.00,440.00,438.81,438.81,134
ETFSP500,20161018,85.86,85.93,85.86,85.86,456
ETFW20L,20161018,204.00,204.10,201.60,202.01,614
EUCO,20161018,37.98,38.00,34.30,36.36,2088
EUROCASH,20161018,40.35,40.35,37.82,38.11,1197731
EUROHOLD,20161018,1.28,1.28,1.28,1.28,1
FAM,20161018,4.98,4.98,4.80,4.86,6209
FAMUR,20161018,4.29,4.29,4.26,4.28,39135
FARMACOL,20161018,53.22,53.59,53.17,53.22,3361
FASING,20161018,14.75,14.75,14.75,14.75,35
FASTFIN,20161018,2.38,2.38,2.35,2.35,5362
FEERUM,20161018,16.00,16.00,16.00,16.00,10
FERRO,20161018,12.95,12.95,12.65,12.67,540
FERRUM,20161018,4.47,4.47,4.29,4.40,11
FON,20161018,0.62,0.63,0.61,0.63,9225
FORTE,20161018,74.50,75.00,72.40,74.60,3864
FORTUNA,20161018,14.80,14.95,14.80,14.95,500
FOTA,20161018,1.01,1.01,0.97,0.99,19097
GEKOPLAST,20161018,13.35,13.35,12.89,12.89,16
GETIN,20161018,1.03,1.05,1.02,1.05,266995
GETINOBLE,20161018,1.26,1.33,1.25,1.31,862500
GINOROSSI,20161018,2.45,2.45,2.45,2.45,104841
GLCOSMED,20161018,6.06,6.06,5.80,5.80,4460
GORENJE,20161018,33.34,33.34,33.34,33.34,2
GPW,20161018,36.64,37.20,36.64,37.10,102637
GRAAL,20161018,31.30,31.60,31.30,31.60,26189
GRAJEWO,20161018,34.11,34.12,32.55,32.55,30061
GRAVITON,20161018,1.85,1.85,1.85,1.85,56
GROCLIN,20161018,15.14,15.40,15.02,15.40,11256
GRODNO,20161018,5.32,5.59,5.32,5.58,673
GRUPAAZOTY,20161018,62.60,62.60,61.46,61.80,22154
GTC,20161018,8.10,8.19,8.03,8.10,103052
HANDLOWY,20161018,77.94,78.87,77.10,78.19,80725
HARPER,20161018,1.12,1.12,1.12,1.12,2
HELIO,20161018,7.50,7.50,7.40,7.40,252
HERKULES,20161018,3.80,3.80,3.71,3.73,10808
HUBSTYLE,20161018,3.58,3.58,3.40,3.58,24238
HYDROTOR,20161018,39.69,39.69,38.99,38.99,245
HYPERION,20161018,3.11,3.29,3.11,3.29,1515
I2DEV,20161018,21.00,21.00,21.00,21.00,100
IALBGR,20161018,12.85,14.20,12.77,14.20,3600
IDEABANK,20161018,22.49,22.49,22.45,22.47,207
IFCAPITAL,20161018,0.65,0.65,0.63,0.63,46948
IFSA,20161018,0.74,0.74,0.71,0.71,9216
IMCOMPANY,20161018,6.52,6.71,6.52,6.71,132
IMMOBILE,20161018,3.10,3.15,3.07,3.15,1104
IMPEL,20161018,23.64,24.77,23.64,24.48,577
IMPERA,20161018,1.46,1.46,1.46,1.46,2
IMPEXMET,20161018,2.78,2.82,2.73,2.75,122253
IMS,20161018,2.84,2.95,2.84,2.95,61564
INC,20161018,1.79,1.79,1.79,1.79,12110
INDATA,20161018,0.76,0.77,0.73,0.75,349975
INDYGO,20161018,1.44,1.49,1.44,1.49,10688
INDYKPOL,20161018,68.30,68.30,67.00,68.00,1042
INGBSK,20161018,146.85,146.90,143.90,145.00,20293
INPOST,20161018,8.02,8.20,7.95,7.95,6130
INPRO,20161018,4.09,4.09,4.09,4.09,222
INSTALKRK,20161018,14.55,14.60,14.50,14.60,4356
INTEGERPL,20161018,26.51,27.00,25.18,25.40,9055
INTERAOLT,20161018,14.07,14.12,13.80,13.80,13023
INTERCARS,20161018,269.75,269.75,264.75,265.85,2239
INTERSPPL,20161018,1.96,2.04,1.96,2.04,348
INTLADS13409,20161018,31.18,31.18,31.18,31.18,30
INTLADS15321,20161018,12.77,12.77,12.67,12.67,300
INTLBCO12542,20161018,114.70,114.70,114.70,114.70,2374
