06MAGNA,20161122,1.37,1.37,1.04,1.04,88575
11BIT,20161122,119.00,123.00,119.00,122.50,1720
4FUNMEDIA,20161122,4.90,4.90,4.45,4.79,3842
AATHOLD,20161122,19.05,19.71,19.05,19.71,301
ABCDATA,20161122,2.02,2.03,2.00,2.00,127026
ABMSOLID,20161122,10.00,10.00,9.50,9.89,710
ABPL,20161122,34.95,35.00,34.80,34.90,663
ACAUTOGAZ,20161122,40.70,41.10,40.70,41.10,320
ACTION,20161122,5.45,5.50,5.00,5.00,208085
ADIUVO,20161122,27.59,27.59,27.58,27.58,2
AGORA,20161122,10.39,10.70,10.39,10.51,18654
AGROTON,20161122,3.00,3.27,2.96,3.27,139508
AGROWILL,20161122,1.85,1.90,1.85,1.90,1000
AILLERON,20161122,9.00,9.00,8.70,8.89,5678
AIRWAY,20161122,1.63,1.65,1.56,1.65,87211
ALCHEMIA,20161122,4.98,5.00,4.96,5.00,26029
ALIOR,20161122,42.50,43.25,42.16,43.25,212225
ALMA,20161122,2.12,2.12,2.00,2.10,4967
ALTA,20161122,2.98,2.98,2.98,2.98,1
ALTUSTFI,20161122,15.25,15.25,15.00,15.00,280
ALUMETAL,20161122,57.69,57.75,56.51,57.55,15303
AMBRA,20161122,7.96,7.99,7.91,7.99,1292
AMICA,20161122,185.00,185.75,184.90,185.10,7505
AMREST,20161122,253.90,259.00,253.20,259.00,6822
APATOR,20161122,27.80,27.89,27.20,27.89,49383
APLISENS,20161122,12.00,12.00,12.00,12.00,1090
APSENERGY,20161122,3.46,3.70,3.46,3.70,680
ARCHICOM,20161122,14.71,14.90,14.70,14.90,263
ARCTIC,20161122,5.56,5.75,5.52,5.75,153926
ARCUS,20161122,1.16,1.20,1.15,1.20,23149
ARTERIA,20161122,10.47,10.47,10.19,10.39,3455
ARTIFEX,20161122,22.69,22.69,22.30,22.55,6470
ARTIFEX-PDA,20161122,22.50,22.50,22.50,22.50,2
ASBIS,20161122,2.92,3.06,2.90,3.06,295766
ASSECOBS,20161122,23.00,23.00,23.00,23.00,1
ASSECOPOL,20161122,51.68,51.68,50.51,50.87,166552
ASSECOSEE,20161122,9.10,9.15,9.10,9.15,4
ASSECOSLO,20161122,23.60,23.60,23.60,23.60,340
ASTARTA,20161122,52.50,52.71,51.76,52.69,1381
ATAL,20161122,27.40,27.40,27.02,27.38,225
ATENDE,20161122,3.20,3.21,3.17,3.21,1685
ATLANTAPL,20161122,6.62,6.79,6.61,6.79,455
ATLASEST,20161122,0.97,0.97,0.93,0.93,2642
ATM,20161122,10.29,10.29,10.20,10.20,60
ATMGRUPA,20161122,3.88,3.90,3.82,3.90,5302
ATREM,20161122,3.15,3.15,3.15,3.15,19
AUTOPARTN,20161122,4.14,4.18,4.06,4.16,49895
AVIAAML,20161122,6.90,7.08,6.72,6.89,9632
AVIASG,20161122,24.00,24.00,24.00,24.00,35
AWBUD,20161122,5.52,5.52,5.41,5.50,12609
BALTONA,20161122,3.32,3.32,3.10,3.31,4801
BBIDEV,20161122,0.80,0.84,0.79,0.82,56184
BENEFIT,20161122,697.50,698.00,687.00,690.50,48
BEST,20161122,21.00,21.00,21.00,21.00,230
BETACOM,20161122,10.88,10.88,10.87,10.87,3
BGZBNPP,20161122,56.60,56.60,56.60,56.60,298
BIOMEDLUB,20161122,1.14,1.14,1.06,1.08,242933
BIOTON,20161122,8.64,8.77,8.64,8.77,9883
BMPAG,20161122,3.29,3.32,3.18,3.32,811
BOGDANKA,20161122,70.00,71.60,69.02,71.00,28737
BORYSZEW,20161122,8.08,8.10,8.02,8.07,37229
BOS,20161122,8.80,8.98,8.77,8.91,3219
BOWIM,20161122,3.34,3.34,3.34,3.34,10
BPHFIZMLI,20161122,95.30,95.30,95.01,95.01,700
BRASTER,20161122,16.60,17.30,16.60,17.30,52708
BRIJU,20161122,27.80,27.98,26.81,27.49,8410
BUDIMEX,20161122,199.00,203.70,199.00,203.70,12685
BUMECH,20161122,0.72,0.72,0.68,0.70,398499
BYTOM,20161122,2.19,2.24,2.18,2.19,132152
BZWBK,20161122,292.40,296.90,291.00,291.00,27853
CALATRAVA,20161122,0.87,0.90,0.81,0.90,2666
CAPITAL,20161122,2.47,2.57,2.47,2.57,1678
CCC,20161122,187.00,191.40,186.95,190.60,75691
CDPROJEKT,20161122,40.14,43.22,40.14,43.22,290333
CDRL,20161122,26.89,26.99,26.30,26.99,989
CELTIC,20161122,3.65,3.65,3.65,3.65,331
CEZ,20161122,67.70,70.70,67.40,70.70,6677
CFI,20161122,1.06,1.08,1.04,1.08,304291
CHEMOS,20161122,1.17,1.19,1.15,1.19,6805
CIECH,20161122,55.90,56.52,55.90,56.52,132466
CIGAMES,20161122,24.69,25.20,24.55,24.88,34179
CITYSERV,20161122,9.52,9.60,9.33,9.60,7833
CLNPHARMA-PDA,20161122,19.94,20.49,19.81,20.38,207338
CNT,20161122,8.15,8.15,7.63,8.10,2477
COGNOR,20161122,1.41,1.42,1.38,1.42,32934
COLIAN,20161122,3.28,3.29,3.23,3.28,15270
COMARCH,20161122,178.00,178.00,177.00,178.00,4177
COMP,20161122,51.50,53.66,51.50,52.00,10809
CORMAY,20161122,2.10,2.15,2.09,2.12,35779
CPGROUP,20161122,6.30,6.30,6.30,6.30,3
CUBEITG,20161122,5.00,5.06,5.00,5.06,19262
CYFRPLSAT,20161122,23.62,23.74,23.26,23.45,217783
CZTOREBKA,20161122,0.78,0.80,0.78,0.80,2511
DBSTXE1019,20161122,88.15,88.15,88.15,88.15,290
DBW20S0317,20161122,85.75,85.75,85.75,85.75,400
DEBICA,20161122,92.23,93.00,90.63,93.00,525
DECORA,20161122,9.55,9.64,9.34,9.48,4042
DEKPOL,20161122,9.60,9.60,8.91,9.29,1257
DELKO,20161122,10.99,11.25,10.95,11.25,4794
DGA,20161122,4.49,4.49,4.49,4.49,2
DOMDEV,20161122,58.17,58.18,57.57,57.57,145
DREWEX,20161122,1.35,1.44,1.35,1.44,5198
DROZAPOL,20161122,1.97,1.97,1.97,1.97,122
ECHO,20161122,5.10,5.16,5.02,5.16,46792
EDINVEST,20161122,1.91,1.91,1.84,1.84,1110
EFEKT,20161122,29.60,31.00,29.60,29.75,1431
EKOEXPORT,20161122,15.55,15.83,15.22,15.78,31660
ELBUDOWA,20161122,95.71,96.00,94.50,94.50,718
ELEKTROTI,20161122,11.30,11.68,11.11,11.68,981
ELEMENTAL,20161122,3.53,3.53,3.49,3.49,8370
ELKOP,20161122,1.44,1.58,1.38,1.53,175063
ELZAB,20161122,16.80,17.00,16.14,17.00,5721
EMCINSMED,20161122,10.90,10.90,10.90,10.90,1
EMPERIA,20161122,58.65,59.99,58.65,59.03,441
ENAP,20161122,0.99,0.99,0.99,0.99,10
ENEA,20161122,9.36,9.72,9.30,9.64,1963983
ENERGA,20161122,7.26,7.34,7.21,7.28,1867275
ENERGOINS,20161122,5.60,5.60,5.18,5.18,1404
ENTER,20161122,21.65,22.60,21.01,22.58,1291
ERBUD,20161122,26.40,26.50,26.20,26.50,154
ERG,20161122,50.39,50.39,48.57,49.20,192
ERGIS,20161122,5.57,5.57,5.51,5.57,12289
ESOTIQ,20161122,11.10,11.88,11.10,11.87,3215
ESSYSTEM,20161122,2.51,2.51,2.50,2.50,410
ETFDAX,20161122,456.89,456.89,453.75,454.28,15
ETFSP500,20161122,93.70,94.21,93.70,93.70,5463
ETFW20L,20161122,209.50,209.99,208.44,209.00,224
EUCO,20161122,37.30,37.30,36.00,36.30,31825
EUROCASH,20161122,36.80,37.83,36.80,37.55,468800
EUROTEL,20161122,18.65,18.65,18.60,18.60,244
FAM,20161122,4.39,4.39,4.17,4.34,1110
FAMUR,20161122,4.21,4.25,4.21,4.22,514440
FARMACOL,20161122,51.71,51.71,51.45,51.45,464
FEERUM,20161122,14.98,14.99,13.49,14.99,952
FERRO,20161122,12.75,12.75,12.36,12.36,95881
FERRUM,20161122,3.77,3.77,3.66,3.77,965
FON,20161122,0.63,0.65,0.62,0.62,4330
FORTE,20161122,73.82,74.00,73.20,74.00,37119
FOTA,20161122,0.98,0.98,0.91,0.91,67405
GEKOPLAST,20161122,11.75,11.76,11.75,11.76,16
GETIN,20161122,0.97,0.99,0.96,0.98,1177831
GETINOBLE,20161122,1.22,1.23,1.21,1.22,270861
GINOROSSI,20161122,2.30,2.30,2.17,2.20,216375
GLCOSMED,20161122,5.40,5.40,5.20,5.35,9803
GOBARTO,20161122,7.05,7.08,6.96,7.07,11781
GORENJE,20161122,27.70,27.70,26.66,26.66,73
GPW,20161122,37.25,37.72,37.17,37.72,23068
GRAVITON,20161122,1.73,1.74,1.73,1.74,510
GROCLIN,20161122,14.33,15.30,13.90,15.28,51317
GRODNO,20161122,5.05,5.15,5.05,5.07,453
GRUPAAZOTY,20161122,54.60,57.69,54.59,57.50,241847
GTC,20161122,8.02,8.19,8.01,8.09,101896
HANDLOWY,20161122,70.00,70.88,69.55,70.13,50075
HARPER,20161122,0.87,0.87,0.85,0.85,1335
HELIO,20161122,8.81,8.81,8.50,8.50,1724
HERKULES,20161122,3.14,3.14,3.10,3.12,2511
