11BIT,20180528,506.00,509.00,499.00,506.00,14128
4FUNMEDIA,20180528,14.45,14.95,14.15,14.95,7439
ABCDATA,20180528,1.90,1.91,1.89,1.90,106466
ABMSOLID,20180528,11.50,11.50,11.40,11.40,11
ABPL,20180528,21.80,21.90,21.80,21.90,311
ACTION,20180528,2.91,3.07,2.90,2.95,3772
ADIUVO,20180528,7.00,7.70,7.00,7.60,40427
AGORA,20180528,14.30,14.90,14.30,14.70,22540
AGROTON,20180528,4.29,4.30,4.05,4.05,7646
AILLERON,20180528,16.00,16.50,15.90,16.40,2450
AIRWAY,20180528,0.64,0.74,0.60,0.74,261266
ALCHEMIA,20180528,4.17,4.17,4.17,4.17,40
ALIOR,20180528,70.20,72.20,70.20,71.50,46409
ALTA,20180528,2.86,2.86,2.86,2.86,1
ALTUSTFI,20180528,12.25,12.25,12.00,12.20,18365
ALUMETAL,20180528,55.40,56.00,55.40,56.00,11105
AMBRA,20180528,13.15,13.30,13.15,13.15,1042
AMICA,20180528,120.40,122.00,120.40,120.60,930
AMREST,20180528,476.50,480.00,450.50,450.50,3479
APATOR,20180528,24.90,25.30,24.40,25.30,14099
APLISENS,20180528,12.50,12.50,12.50,12.50,2
APSENERGY,20180528,2.73,2.74,2.61,2.74,90
ARCHICOM,20180528,15.55,16.00,15.55,15.95,1413
ARCTIC,20180528,4.21,4.27,3.95,4.27,100221
ARTERIA,20180528,5.54,5.54,5.54,5.54,67
ARTIFEX,20180528,7.98,8.24,7.94,8.24,1545
ASBIS,20180528,3.38,3.38,3.32,3.32,35089
ASSECOBS,20180528,25.80,25.90,22.40,23.20,2115
ASSECOPOL,20180528,40.80,41.20,40.80,41.04,9472
ASSECOSEE,20180528,10.90,11.70,10.90,11.70,2073
ASTARTA,20180528,41.90,41.90,40.60,41.80,569
ATAL,20180528,43.00,44.00,42.10,44.00,28080
ATENDE,20180528,4.28,4.28,4.23,4.23,4
ATLANTIS,20180528,0.54,0.55,0.54,0.54,3015
ATLASEST,20180528,1.00,1.05,0.95,1.05,5829
ATM,20180528,9.62,9.62,9.60,9.60,266
ATMGRUPA,20180528,4.85,4.96,4.70,4.96,69849
ATREM,20180528,2.14,2.18,2.12,2.14,1550
AUTOPARTN,20180528,4.49,4.49,4.39,4.42,76479
AVIAAML,20180528,5.56,5.56,5.50,5.50,5723
AVIASG,20180528,14.35,14.35,14.35,14.35,1
BAHOLDING,20180528,6.60,6.80,6.60,6.60,57140
BALTONA,20180528,4.50,4.50,4.15,4.49,1595
BBIDEV,20180528,0.56,0.61,0.56,0.61,55158
BEDZIN,20180528,27.00,27.00,26.70,27.00,520
BENEFIT,20180528,1085.00,1100.00,1075.00,1085.00,26
BENEFIT-PDA,20180528,1100.00,1100.00,1100.00,1100.00,12
BEST,20180528,27.00,28.40,27.00,28.40,970
BETACOM,20180528,13.50,13.60,13.20,13.60,1696
BGZBNPP,20180528,68.00,68.00,68.00,68.00,1
BIK,20180528,14.10,14.50,14.10,14.50,1333
BIOMEDLUB,20180528,1.21,1.25,1.20,1.21,14567
BIOTON,20180528,6.02,6.27,5.99,6.10,151498
BOGDANKA,20180528,49.10,51.60,48.95,51.20,8362
BORYSZEW,20180528,8.09,8.25,7.93,8.20,158305
BOS,20180528,8.63,8.65,8.46,8.59,3763
BOWIM,20180528,4.18,4.28,4.18,4.28,303
BRASTER,20180528,4.96,5.43,4.81,5.43,55171
BSCDRUK,20180528,39.80,39.80,39.80,39.80,2
BUDIMEX,20180528,163.00,163.40,158.00,160.00,8928
BYTOM,20180528,2.84,2.84,2.78,2.78,10222
BZWBK,20180528,360.00,362.60,355.00,360.00,45093
CAPITAL,20180528,3.70,3.80,3.55,3.62,11930
CCC,20180528,278.00,278.00,272.20,275.60,26712
CDPROJEKT,20180528,145.00,145.80,143.90,145.00,153148
CDRL,20180528,27.00,27.00,24.60,24.60,6277
CELTIC,20180528,6.75,6.80,6.60,6.80,1362
CEZ,20180528,93.20,93.50,91.70,91.70,750
CIECH,20180528,59.70,61.05,59.70,60.40,140682
CIGAMES,20180528,0.98,1.04,0.98,1.01,2974944
CITYSERV,20180528,9.85,9.85,9.85,9.85,120
CLNPHARMA,20180528,31.35,31.35,29.95,31.25,27404
CNT,20180528,9.00,9.00,9.00,9.00,10
COGNOR,20180528,1.64,1.65,1.62,1.62,86163
COLIAN,20180528,3.88,3.89,3.88,3.89,75284
COMARCH,20180528,150.00,150.00,150.00,150.00,1574
COMP,20180528,68.50,71.00,68.50,70.50,1213
COMPERIA,20180528,8.60,8.60,8.60,8.60,1
CORMAY,20180528,0.84,0.89,0.82,0.83,141376
CPGROUP,20180528,5.55,5.55,5.55,5.55,1
CYFRPLSAT,20180528,25.94,26.48,25.64,25.64,207333
CZTOREBKA,20180528,0.46,0.46,0.41,0.44,8121
DEBICA,20180528,137.00,137.00,132.00,132.50,14410
DECORA,20180528,9.48,9.48,9.36,9.36,863
DEKPOL,20180528,42.00,42.20,42.00,42.20,1500
DELKO,20180528,8.06,8.24,8.06,8.24,15
DGA,20180528,7.28,7.30,7.28,7.30,677
DINOPL,20180528,110.60,111.90,106.60,108.00,180303
DOMDEV,20180528,82.20,84.20,81.80,84.20,1920
DROZAPOL,20180528,1.81,1.81,1.81,1.81,17
ECHO,20180528,4.47,4.58,4.47,4.58,8608
EDINVEST,20180528,2.00,2.00,2.00,2.00,2
EFEKT,20180528,22.50,23.00,21.50,23.00,31
EKOEXPORT,20180528,5.76,6.18,5.68,6.06,54859
ELBUDOWA,20180528,86.00,87.40,80.20,83.80,1732
ELEKTROTI,20180528,6.04,6.06,5.50,5.50,21299
ELEMENTAL,20180528,1.21,1.21,1.11,1.11,311330
ELZAB,20180528,9.60,9.70,9.60,9.70,206
EMCINSMED,20180528,9.10,9.10,9.10,9.10,1
ENAP,20180528,1.26,1.26,1.20,1.26,4042
ENEA,20180528,9.61,9.69,9.53,9.57,103935
ENELMED,20180528,9.80,9.80,9.80,9.80,80
ENERGA,20180528,8.84,9.00,8.80,9.00,143912
ENERGOINS,20180528,0.90,0.90,0.87,0.88,6320
ENTER,20180528,21.60,21.60,21.10,21.10,52
ERBUD,20180528,17.80,18.40,17.80,18.40,91
ERG,20180528,47.50,47.50,47.40,47.40,107
ERGIS,20180528,3.90,3.92,3.83,3.83,6078
ESOTIQ,20180528,21.50,21.50,19.45,19.65,18058
ESSYSTEM,20180528,2.84,2.88,2.82,2.88,18466
