06MAGNA,20170130,0.66,0.67,0.63,0.65,131647
11BIT,20170130,139.70,139.70,133.50,138.35,19185
4FUNMEDIA,20170130,5.27,5.29,5.25,5.25,4200
AATHOLD,20170130,19.00,19.00,19.00,19.00,1
ABADONRE,20170130,7.00,7.20,7.00,7.20,655
ABCDATA,20170130,2.27,2.29,2.22,2.22,449554
ABMSOLID,20170130,8.22,9.03,8.22,9.03,706
ABPL,20170130,36.10,36.20,36.10,36.10,143
ACAUTOGAZ,20170130,45.20,45.59,45.20,45.59,997
ACTION,20170130,4.52,4.52,4.29,4.30,126803
ADIUVO,20170130,26.85,26.85,26.00,26.20,35
AGORA,20170130,13.28,13.75,13.21,13.55,99577
AGROTON,20170130,6.43,6.48,6.20,6.20,52094
AGROWILL,20170130,1.80,1.80,1.80,1.80,5
AILLERON,20170130,8.92,9.00,8.80,8.80,13929
AIRWAY,20170130,1.75,1.80,1.65,1.80,163732
ALCHEMIA,20170130,5.00,5.03,4.97,5.02,14967
ALIOR,20170130,61.30,61.85,60.26,60.35,171060
ALMA,20170130,1.79,2.08,1.78,1.97,1610608
ALTA,20170130,2.76,2.76,2.67,2.70,3927
ALTUSTFI,20170130,14.50,14.79,14.26,14.79,2499
ALUMETAL,20170130,66.05,66.60,66.05,66.25,3043
AMBRA,20170130,9.20,9.20,9.03,9.06,4100
AMICA,20170130,186.00,187.00,184.50,185.00,3873
AMREST,20170130,343.00,343.00,334.00,338.50,2340
APATOR,20170130,33.70,34.40,33.30,33.30,214570
APLISENS,20170130,12.94,12.94,12.85,12.85,38
APLITT,20170130,0.87,0.87,0.87,0.87,16
APSENERGY,20170130,3.53,3.53,3.53,3.53,2
ARCHICOM,20170130,15.67,15.67,15.67,15.67,1125
ARCTIC,20170130,5.40,5.49,5.18,5.27,132223
ARCUS,20170130,1.50,1.50,1.50,1.50,2139
ARKASWE17,20170130,94.29,94.29,93.50,93.50,306
ARTERIA,20170130,10.29,10.29,9.61,9.70,8696
ARTIFEX,20170130,21.84,21.84,20.43,21.60,804
ASBIS,20170130,3.20,3.28,3.15,3.25,124695
ASMGROUP,20170130,5.25,5.50,5.20,5.50,2727
ASSECOBS,20170130,23.97,23.97,23.00,23.02,320
ASSECOPOL,20170130,57.30,57.30,56.65,57.00,66479
ASSECOSEE,20170130,10.70,10.75,10.70,10.75,796
ASTARTA,20170130,63.98,64.00,63.00,63.60,3892
ATAL,20170130,28.80,28.80,28.00,28.00,56154
ATENDE,20170130,3.90,3.90,3.84,3.84,1649
ATLANTAPL,20170130,7.48,7.49,7.24,7.38,10702
ATLANTIS,20170130,0.56,0.58,0.55,0.57,21248
ATM,20170130,10.68,10.70,10.68,10.70,16136
ATMGRUPA,20170130,4.49,4.49,4.40,4.40,8538
ATREM,20170130,2.80,2.80,2.80,2.80,4632
AUTOPARTN,20170130,4.80,4.88,4.77,4.84,75853
AVIAAML,20170130,6.29,6.29,6.14,6.14,9817
AVIASG,20170130,23.00,23.00,21.73,23.00,50
AWBUD,20170130,5.60,6.08,5.58,5.71,128420
BALTONA,20170130,2.65,2.70,2.49,2.56,60218
BBIDEV,20170130,0.83,0.84,0.82,0.82,345419
BEDZIN,20170130,25.27,27.98,25.27,27.98,1115
BENEFIT,20170130,830.00,848.00,830.00,848.00,270
