11BIT,20181025,291.00,310.00,282.50,310.00,18157
4FUNMEDIA,20181025,13.70,13.70,13.00,13.00,2070
ABCDATA,20181025,0.85,0.85,0.82,0.82,237869
ABMSOLID,20181025,9.90,9.90,9.90,9.90,10
ABPL,20181025,20.00,20.00,20.00,20.00,15
ACAUTOGAZ,20181025,42.50,42.50,40.00,40.00,345
ACTION,20181025,3.48,3.48,2.87,2.99,81863
AGORA,20181025,9.04,9.14,9.04,9.10,43530
AGROTON,20181025,3.40,3.40,3.20,3.23,3519
AILLERON,20181025,10.95,11.90,10.80,11.20,10946
AIRWAY,20181025,0.66,0.69,0.66,0.69,1592
ALCHEMIA,20181025,4.50,4.56,4.40,4.55,2278
ALIOR,20181025,58.50,60.10,58.00,60.10,132289
ALTA,20181025,2.40,2.50,2.24,2.24,14865
ALTUSTFI,20181025,1.80,1.80,1.62,1.77,382877
ALUMETAL,20181025,43.30,44.70,43.30,44.70,2999
AMBRA,20181025,11.10,11.15,10.75,10.75,3577
AMICA,20181025,109.40,109.40,104.60,107.00,6703
AMREST,20181025,38.50,40.90,38.35,40.65,79219
APATOR,20181025,23.80,24.40,23.20,23.80,3670
APLISENS,20181025,10.40,10.40,10.40,10.40,400
ARCHICOM,20181025,11.60,11.90,11.60,11.90,325
ARCTIC,20181025,3.63,3.64,3.63,3.64,11633
ARCUS,20181025,1.20,1.20,1.20,1.20,1041
ARTERIA,20181025,6.06,6.06,6.06,6.06,1
ARTIFEX,20181025,6.50,6.60,6.50,6.60,2737
ASBIS,20181025,2.55,2.55,2.50,2.51,143324
ASSECOBS,20181025,24.40,24.40,24.40,24.40,12
ASSECOPOL,20181025,46.26,46.76,45.40,46.66,62227
ASSECOSEE,20181025,11.20,11.20,11.15,11.15,66340
ASTARTA,20181025,30.00,30.40,30.00,30.00,100316
ATAL,20181025,30.70,30.70,30.70,30.70,5
ATENDE,20181025,3.36,3.36,3.36,3.36,50
ATLANTAPL,20181025,3.36,3.36,3.10,3.20,6929
ATLANTIS,20181025,0.44,0.48,0.44,0.48,2
ATLASEST,20181025,0.83,0.83,0.83,0.83,1300
ATM,20181025,9.86,9.86,9.84,9.84,97
ATMGRUPA,20181025,5.40,5.60,5.12,5.50,3801
ATREM,20181025,2.00,2.00,2.00,2.00,10
AUTOPARTN,20181025,3.80,3.80,3.66,3.77,8403
BAHOLDING,20181025,1.58,1.63,1.53,1.61,282417
BALTONA,20181025,9.20,9.80,9.20,9.30,2696
BBIDEV,20181025,0.56,0.58,0.56,0.58,31142
BEDZIN,20181025,23.60,23.60,23.50,23.50,10
BENEFIT,20181025,826.00,850.00,826.00,850.00,984
BETACOM,20181025,14.90,14.90,14.10,14.10,215
BGZBNPP,20181025,48.00,48.00,48.00,48.00,1
BIK,20181025,15.45,15.45,15.45,15.45,1
BIOMEDLUB,20181025,1.12,1.13,1.12,1.13,38268
BIOTON,20181025,6.00,6.50,5.97,6.40,97707
BOGDANKA,20181025,56.50,56.50,55.00,55.90,12528
BORYSZEW,20181025,4.60,4.76,4.58,4.70,294115
BOS,20181025,6.64,6.64,6.50,6.60,2294
BOWIM,20181025,3.65,3.65,3.48,3.54,4027
BRASTER,20181025,1.25,1.32,1.23,1.30,46531
BSCDRUK,20181025,37.00,37.00,37.00,37.00,1
