06MAGNA,20161213,0.67,0.69,0.66,0.67,17853
11BIT,20161213,142.00,146.00,140.55,145.90,6914
4FUNMEDIA,20161213,5.15,5.15,5.00,5.15,67
AATHOLD,20161213,17.50,17.50,17.40,17.50,364
ABADONRE,20161213,7.90,9.55,7.60,9.55,6887
ABCDATA,20161213,1.84,1.85,1.82,1.85,92211
ABMSOLID,20161213,9.19,9.19,8.60,9.17,112
ABPL,20161213,35.65,35.82,35.65,35.82,10035
ACAUTOGAZ,20161213,41.49,42.30,41.48,42.10,487
ACTION,20161213,4.42,4.45,4.30,4.42,41101
ADIUVO,20161213,27.40,27.45,26.82,27.40,30081
AGORA,20161213,12.00,12.10,11.89,12.04,88843
AGROTON,20161213,4.33,4.33,4.10,4.17,166165
AILLERON,20161213,8.39,8.39,8.05,8.05,4508
AIRWAY,20161213,1.79,1.80,1.70,1.75,351402
ALCHEMIA,20161213,4.95,5.02,4.95,4.98,43928
ALIOR,20161213,51.80,51.92,50.60,51.32,304461
ALMA,20161213,1.45,1.57,1.45,1.55,20822
ALTA,20161213,2.84,2.84,2.73,2.84,774
ALTUSTFI,20161213,14.99,15.10,14.86,15.10,7818
ALUMETAL,20161213,58.15,58.15,57.85,58.00,8945
AMBRA,20161213,8.00,8.00,7.90,7.91,2067
AMICA,20161213,187.90,188.50,187.20,187.95,1223
AMREST,20161213,280.00,284.75,280.00,281.50,2372
APATOR,20161213,30.50,30.83,30.00,30.64,14485
APLISENS,20161213,12.01,12.01,12.01,12.01,3
APLITT,20161213,1.02,1.04,1.02,1.04,29
APSENERGY,20161213,3.61,3.61,3.50,3.50,290
ARCHICOM,20161213,14.79,15.00,14.79,15.00,5008
ARCTIC,20161213,5.40,5.49,5.40,5.49,26049
ARCUS,20161213,1.05,1.15,1.05,1.15,38038
ARTERIA,20161213,9.59,9.59,9.30,9.47,882
ARTIFEX,20161213,21.86,22.37,21.50,22.30,8574
ARTIFEX-PDA,20161213,23.86,23.86,23.86,23.86,2
ASBIS,20161213,2.91,2.94,2.89,2.94,29164
ASMGROUP,20161213,4.46,4.75,3.90,4.32,1959
ASSECOBS,20161213,21.75,21.85,20.80,21.74,2684
ASSECOPOL,20161213,53.00,53.15,52.80,52.93,192565
ASSECOSEE,20161213,8.90,9.00,8.90,9.00,588
ASSECOSLO,20161213,23.15,23.15,23.15,23.15,69
ASTARTA,20161213,53.50,54.39,53.36,53.42,718
ATAL,20161213,31.50,31.50,31.20,31.30,1941
ATENDE,20161213,3.50,3.50,3.47,3.47,77714
ATLANTAPL,20161213,6.89,6.89,6.89,6.89,225
ATLANTIS,20161213,0.57,0.59,0.57,0.59,30167
ATLASEST,20161213,1.03,1.03,1.03,1.03,100
ATM,20161213,10.09,10.09,10.08,10.08,72
ATMGRUPA,20161213,4.15,4.24,4.12,4.20,220097
ATREM,20161213,3.14,3.17,3.14,3.15,5175
AUTOPARTN,20161213,4.43,4.46,4.38,4.42,381421
AVIAAML,20161213,6.80,6.98,6.75,6.84,20845
AVIASG,20161213,23.98,23.98,23.98,23.98,40
AWBUD,20161213,5.18,5.45,5.18,5.27,8882
BALTONA,20161213,2.99,2.99,2.83,2.99,8459
BBIDEV,20161213,0.77,0.78,0.77,0.77,49352
BEDZIN,20161213,23.90,23.90,23.90,23.90,100
BENEFIT,20161213,699.40,710.00,690.00,709.00,4751
BEST,20161213,21.49,21.50,21.49,21.50,1472
BETACOM,20161213,11.83,11.83,11.23,11.38,17701
BGZBNPP,20161213,57.90,57.90,57.80,57.80,19
BIK,20161213,18.00,18.00,17.77,17.77,205
BIOMEDLUB,20161213,1.01,1.18,0.99,1.18,1229047
BIOTON,20161213,8.48,8.65,8.45,8.56,35110
BMPAG,20161213,3.20,3.20,2.95,3.15,818
BOGDANKA,20161213,69.00,69.50,68.01,69.50,31540
BORYSZEW,20161213,8.00,8.01,7.90,8.00,178712
BOS,20161213,9.10,9.10,9.00,9.09,12866
BOWIM,20161213,3.35,3.67,3.35,3.65,16373
BRASTER,20161213,16.65,17.25,16.35,16.67,77467
BRIJU,20161213,30.88,31.49,30.50,31.49,20254
BSCDRUK,20161213,33.50,34.00,33.25,34.00,2689
BUDIMEX,20161213,201.00,202.00,199.50,200.00,5584
BUMECH,20161213,0.72,0.75,0.71,0.73,837506
BUWOG,20161213,94.44,94.44,94.44,94.44,1
BYTOM,20161213,2.21,2.24,2.20,2.22,52698
BZWBK,20161213,322.70,331.50,322.70,331.50,110910
CALATRAVA,20161213,0.90,0.92,0.88,0.92,7196
CAPITAL,20161213,2.53,2.53,2.53,2.53,3273
CCC,20161213,193.95,195.45,190.20,192.50,92698
CDPROJEKT,20161213,51.80,52.87,51.20,52.31,71525
CDRL,20161213,27.19,27.19,26.00,26.20,3068
CELTIC,20161213,3.84,3.84,3.84,3.84,12
CEZ,20161213,69.30,69.30,68.67,68.80,2794
CFI,20161213,0.91,1.01,0.91,1.00,942180
CHEMOS,20161213,1.19,1.20,1.17,1.17,25708
CIECH,20161213,56.81,57.23,56.51,56.65,29025
CIGAMES,20161213,25.00,25.15,24.35,24.35,61184
CITYSERV,20161213,9.84,9.85,9.70,9.85,3564
CLNPHARMA,20161213,24.35,24.40,23.95,24.30,28613
CNT,20161213,8.03,8.03,8.03,8.03,6
COGNOR,20161213,1.48,1.59,1.48,1.51,115085
COLIAN,20161213,3.27,3.30,3.23,3.30,12604
COMARCH,20161213,170.00,172.80,169.15,172.80,573
COMP,20161213,56.70,57.25,55.70,57.25,304
CORMAY,20161213,2.14,2.22,2.10,2.15,103151
CPGROUP,20161213,6.30,6.30,6.30,6.30,2
CUBEITG,20161213,5.19,5.68,5.19,5.55,73148
CYFRPLSAT,20161213,23.65,23.91,23.47,23.66,498553
CZTOREBKA,20161213,0.79,0.79,0.76,0.78,2100
DEBICA,20161213,93.00,93.00,92.10,92.10,211
DECORA,20161213,9.80,9.80,9.39,9.60,1117
DEKPOL,20161213,9.25,9.93,9.05,9.93,531
DELKO,20161213,11.97,11.97,11.97,11.97,9
DGA,20161213,4.00,4.19,3.91,4.19,1360
DOMDEV,20161213,58.57,58.57,57.22,57.52,161
DREWEX,20161213,1.17,1.22,1.17,1.20,672
DROZAPOL,20161213,1.82,1.89,1.82,1.89,3807
ECHO,20161213,6.50,6.57,6.44,6.48,214901
EDINVEST,20161213,1.82,1.84,1.82,1.84,1021
EFEKT,20161213,28.79,28.79,27.75,28.79,695
EKOEXPORT,20161213,16.36,16.69,15.34,15.50,44625
ELBUDOWA,20161213,92.00,93.00,90.55,92.97,1667
ELEKTROTI,20161213,11.50,11.79,11.34,11.45,3852
ELEMENTAL,20161213,3.49,3.53,3.46,3.52,70516
ELZAB,20161213,16.20,17.15,16.19,17.00,6889
EMCINSMED,20161213,9.95,9.95,9.95,9.95,1
EMPERIA,20161213,64.11,65.21,64.11,64.89,3090
ENAP,20161213,0.95,1.00,0.94,1.00,14147
ENEA,20161213,9.41,9.65,9.41,9.54,1197540
ENELMED,20161213,9.50,9.55,9.50,9.55,721
ENERGA,20161213,8.70,8.96,8.65,8.89,2293433
ENERGOINS,20161213,5.20,5.35,4.84,5.35,8638
ENTER,20161213,22.00,22.00,21.90,22.00,4287
ERBUD,20161213,27.80,27.80,27.00,27.69,281
ERG,20161213,56.90,56.90,54.50,54.85,911
ERGIS,20161213,5.75,5.82,5.75,5.82,15692
ESOTIQ,20161213,10.70,10.72,9.79,9.79,11382
ESSYSTEM,20161213,2.42,2.42,2.31,2.40,486
ETFDAX,20161213,479.04,480.90,479.04,480.38,166
ETFSP500,20161213,97.15,97.50,97.15,97.45,214
ETFW20L,20161213,222.50,226.76,222.50,225.00,1064
EUCO,20161213,36.15,36.40,35.90,36.01,1468
EUROCASH,20161213,36.26,39.60,36.26,38.81,820212
EUROHOLD,20161213,1.90,1.90,1.90,1.90,355
EUROTEL,20161213,18.32,18.75,18.20,18.75,16001
FAM,20161213,4.30,4.37,4.25,4.35,11655
FAMUR,20161213,4.24,4.24,4.11,4.12,22997
FARMACOL,20161213,52.00,52.00,51.75,51.75,2734
FASTFIN,20161213,1.46,1.59,1.46,1.59,10429
FEERUM,20161213,14.97,14.97,14.64,14.95,119
FERRO,20161213,12.32,12.32,11.93,12.00,1429
FERRUM,20161213,3.67,3.84,3.67,3.84,3257
FON,20161213,0.61,0.61,0.61,0.61,1905
FORTE,20161213,72.30,74.40,72.30,73.88,3407
FOTA,20161213,0.94,0.97,0.88,0.92,107457
GEKOPLAST,20161213,11.99,11.99,11.99,11.99,37
GETIN,20161213,0.96,1.00,0.96,1.00,703950
GETINOBLE,20161213,1.16,1.19,1.15,1.18,1368747
GINOROSSI,20161213,2.20,2.27,2.20,2.27,27213
GLCOSMED,20161213,6.17,6.24,6.07,6.24,6663
GOBARTO,20161213,6.67,6.70,6.66,6.70,75804
GORENJE,20161213,26.20,26.50,25.50,26.50,266
GPW,20161213,38.51,39.39,38.51,39.23,63417
GRAVITON,20161213,1.69,1.69,1.69,1.69,1
GROCLIN,20161213,15.55,15.60,15.36,15.41,27896
GRODNO,20161213,5.74,5.74,5.45,5.45,25137
