06MAGNA,20160627,1.83,1.96,1.83,1.96,6
11BIT,20160627,75.00,75.89,74.00,75.00,5311
4FUNMEDIA,20160627,5.29,5.29,5.28,5.28,2
AATHOLD,20160627,19.10,19.10,18.20,18.20,3
ABCDATA,20160627,2.94,2.99,2.91,2.99,20408
ABMSOLID,20160627,10.93,11.49,10.03,10.64,2155
ABPL,20160627,27.80,27.80,26.97,26.97,1295
ACAUTOGAZ,20160627,37.50,39.00,37.50,39.00,300
ACTION,20160627,16.50,16.50,15.80,16.15,4779
ADIUVO,20160627,24.50,24.50,23.80,24.50,2452
AGORA,20160627,12.19,12.30,12.19,12.22,36258
AGROTON,20160627,1.12,1.12,1.12,1.12,115
AILLERON,20160627,6.43,6.82,6.43,6.82,2035
AIRWAY,20160627,1.06,1.12,1.06,1.10,62979
ALCHEMIA,20160627,5.02,5.02,5.00,5.02,232981
ALIOR,20160627,51.00,51.77,49.00,49.20,104200
ALIOR-PDA,20160627,50.50,51.40,47.26,48.00,11287
ALMA,20160627,6.00,6.35,5.80,5.96,5149
ALTA,20160627,3.24,3.24,3.10,3.24,1673
ALTUSTFI,20160627,13.80,13.80,13.43,13.50,5275
ALUMETAL,20160627,53.51,53.80,53.25,53.25,3872
AMBRA,20160627,6.78,7.10,6.78,6.97,5785
AMICA,20160627,182.00,182.00,173.05,173.05,6882
AMREST,20160627,216.60,216.60,212.50,213.35,5830
APATOR,20160627,29.98,31.81,29.63,29.63,7638
APLISENS,20160627,11.50,12.28,11.50,12.28,12
APLITT,20160627,1.29,1.29,1.29,1.29,10
APSENERGY,20160627,3.51,3.51,3.30,3.35,74
ARCHICOM,20160627,14.00,14.00,13.90,14.00,1731
ARCTIC,20160627,4.90,4.98,4.78,4.85,56084
ARKASWE17,20160627,74.00,74.00,74.00,74.00,446
ARTERIA,20160627,12.30,12.34,12.30,12.34,251
ASBIS,20160627,2.04,2.11,1.97,1.97,387118
ASSECOBS,20160627,19.00,19.00,17.92,18.00,2964
ASSECOPOL,20160627,52.17,52.50,51.93,52.10,60243
ASSECOSEE,20160627,9.56,9.56,9.56,9.56,120
ASSECOSLO,20160627,18.34,18.34,18.34,18.34,237
ASTARTA,20160627,44.64,45.99,44.50,44.70,1869
ATAL,20160627,24.40,24.40,24.38,24.40,177
ATENDE,20160627,2.86,2.88,2.82,2.85,24491
ATLANTAPL,20160627,5.75,5.75,5.54,5.74,539
ATLANTIS,20160627,0.69,0.73,0.68,0.70,74237
ATM,20160627,10.00,10.10,9.51,10.10,1103
ATMGRUPA,20160627,3.69,3.69,3.58,3.66,4821
ATREM,20160627,3.73,3.74,3.65,3.74,1101
AUTOPARTN,20160627,2.98,2.99,2.89,2.98,75420
AUTOPARTN-PDA,20160627,2.77,2.88,2.77,2.81,135326
AVIAAML,20160627,2.92,2.92,2.92,2.92,2
AVIASG,20160627,14.49,14.49,14.03,14.49,318
AWBUD,20160627,4.58,4.73,4.58,4.73,20364
BALTONA,20160627,3.76,3.88,3.76,3.88,920
BANKBPH,20160627,30.05,30.88,30.05,30.86,871
BBIDEV,20160627,0.94,0.94,0.92,0.93,38648
BENEFIT,20160627,520.00,520.00,480.15,500.00,702
BERLING,20160627,4.09,4.09,4.09,4.09,2
BEST,20160627,15.03,15.03,15.03,15.03,26
BETACOM,20160627,10.47,10.47,9.96,9.96,301
BGZBNPP,20160627,47.00,47.00,44.80,44.80,11
BIOMEDLUB,20160627,1.16,1.16,1.14,1.16,15527
BIOTON,20160627,8.50,8.50,8.35,8.44,17679
BMPAG,20160627,2.88,3.15,2.88,3.15,51
BOGDANKA,20160627,34.87,35.07,33.55,34.05,14616
BORYSZEW,20160627,5.55,5.60,5.42,5.50,160816
