11BIT,20180307,212.00,212.00,209.00,209.00,4393
4FUNMEDIA,20180307,9.90,9.90,9.56,9.76,534
AATHOLD,20180307,22.60,22.60,22.60,22.60,2
ABCDATA,20180307,2.04,2.04,2.00,2.01,33637
ABMSOLID,20180307,10.15,10.70,10.15,10.70,161
ABPL,20180307,28.40,28.40,28.30,28.40,94
ACAUTOGAZ,20180307,40.00,40.00,40.00,40.00,40
ACTION,20180307,3.18,3.19,3.09,3.19,1636
ADIUVO,20180307,10.95,11.00,10.95,11.00,300
AGORA,20180307,14.05,14.30,14.00,14.20,297867
AGROTON,20180307,5.71,5.71,5.55,5.55,5186
AILLERON,20180307,16.55,16.55,16.30,16.30,36191
AIRWAY,20180307,0.79,0.79,0.76,0.76,30062
ALCHEMIA,20180307,4.13,4.13,4.13,4.13,98
ALIOR,20180307,80.00,81.80,79.45,81.80,319291
ALTA,20180307,2.94,2.94,2.50,2.86,484
ALTUSTFI,20180307,14.85,14.85,14.70,14.70,3375
ALUMETAL,20180307,51.90,53.10,51.90,53.10,1664
AMBRA,20180307,14.20,14.20,13.95,14.00,16534
AMICA,20180307,139.40,146.20,139.20,144.80,52609
AMREST,20180307,445.00,449.00,437.00,447.50,38629
APATOR,20180307,24.40,24.70,23.80,24.70,3342
APLISENS,20180307,12.80,12.80,12.80,12.80,2
APSENERGY,20180307,2.73,2.73,2.69,2.69,242
ARCHICOM,20180307,15.40,15.60,15.10,15.55,4040
ARCTIC,20180307,3.80,3.80,3.80,3.80,500
ARCUS,20180307,1.43,1.43,1.43,1.43,347
ARTERIA,20180307,6.70,6.70,6.50,6.70,83
ARTIFEX,20180307,8.92,9.00,8.92,9.00,784
ASBIS,20180307,3.42,3.45,3.35,3.41,108096
ASSECOBS,20180307,28.70,28.80,28.10,28.10,452
ASSECOPOL,20180307,45.80,46.56,44.60,46.32,85339
ASSECOSEE,20180307,12.80,13.00,12.80,13.00,334
ASTARTA,20180307,51.60,51.60,51.60,51.60,231
ATAL,20180307,43.50,43.50,43.00,43.00,87
ATENDE,20180307,4.48,4.48,4.48,4.48,2
ATLANTAPL,20180307,4.13,4.13,4.13,4.13,4272
ATLANTIS,20180307,0.72,0.72,0.72,0.72,8000
ATLASEST,20180307,0.94,0.97,0.92,0.97,96411
ATM,20180307,9.88,9.88,9.88,9.88,2
ATMGRUPA,20180307,4.36,4.36,4.18,4.18,1719
ATREM,20180307,2.55,2.55,2.55,2.55,20
AUGA,20180307,1.81,1.81,1.81,1.81,4500
AUTOPARTN,20180307,4.53,4.59,4.44,4.49,50709
AVIAAML,20180307,5.62,5.62,5.62,5.62,17999
AVIASG,20180307,15.35,15.35,15.35,15.35,2
AWBUD,20180307,3.06,3.30,3.00,3.12,19043
BAHOLDING,20180307,8.62,8.62,8.42,8.42,7839
BALTONA,20180307,3.31,3.31,3.15,3.31,2502
BBIDEV,20180307,0.72,0.72,0.70,0.72,3990
BEDZIN,20180307,28.50,29.00,27.50,29.00,144
BENEFIT,20180307,1155.00,1155.00,1140.00,1150.00,799
BETACOM,20180307,11.20,11.20,10.90,11.20,402
BGZBNPP,20180307,68.40,68.40,65.00,67.00,313
BIK,20180307,16.30,16.30,15.55,16.30,602
BIOMEDLUB,20180307,1.51,1.53,1.49,1.53,66716
BIOTON,20180307,3.57,3.60,3.49,3.49,44511
BOGDANKA,20180307,52.70,54.40,52.70,54.00,9637
BORYSZEW,20180307,9.60,9.60,9.45,9.59,78764
BOS,20180307,8.62,8.75,8.51,8.73,6108
BPHFIZBI3,20180307,128.10,128.10,127.10,127.10,77
BRASTER,20180307,7.34,7.34,7.02,7.10,23661
BSCDRUK,20180307,38.00,38.00,37.40,37.40,71
BUDIMEX,20180307,209.00,211.00,205.00,211.00,6461
BUMECH,20180307,0.41,0.42,0.39,0.40,929434
BUWOG,20180307,119.20,119.20,119.20,119.20,24
BYTOM,20180307,3.09,3.12,3.07,3.10,109505
BZWBK,20180307,366.00,375.60,365.00,375.60,45202
CAPITAL,20180307,3.64,3.71,3.64,3.65,8024
CCC,20180307,247.80,252.00,245.00,249.40,35049
CDPROJEKT,20180307,103.70,109.80,99.65,109.80,341821
CDRL,20180307,31.40,31.90,29.10,29.90,1251
CELTIC,20180307,7.00,7.00,7.00,7.00,100
CEZ,20180307,81.05,82.40,81.05,82.40,50483
CFI,20180307,0.44,0.45,0.43,0.44,123574
CHEMOS,20180307,1.21,1.21,1.18,1.19,41682
CIECH,20180307,55.00,55.90,55.00,55.90,17270
CIGAMES,20180307,0.98,0.99,0.96,0.97,335416
CITYSERV,20180307,11.90,12.50,11.90,12.40,800
CLNPHARMA,20180307,31.20,33.00,29.80,31.80,71624
CNT,20180307,8.96,8.96,8.94,8.94,9078
COGNOR,20180307,1.64,1.64,1.61,1.64,7103
COLIAN,20180307,3.50,3.50,3.50,3.50,14910
COMARCH,20180307,151.00,151.00,145.00,147.00,947
COMP,20180307,67.00,68.00,65.00,68.00,4430
CORMAY,20180307,1.13,1.14,1.08,1.11,159898
CPGROUP,20180307,5.45,5.85,5.45,5.50,20191
CUBEITG,20180307,0.43,0.43,0.41,0.42,24937
CYFRPLSAT,20180307,22.98,23.26,22.74,23.16,367043
CZTOREBKA,20180307,0.52,0.52,0.48,0.48,2005
