11BIT,20181212,243.00,245.00,238.00,241.50,4783
4FUNMEDIA,20181212,12.15,12.15,11.75,11.95,1714
ABCDATA,20181212,0.80,0.83,0.80,0.81,540838
ABMSOLID,20181212,5.52,6.06,5.52,6.04,1688
ABPL,20181212,16.50,16.50,15.90,15.90,16393
ACAUTOGAZ,20181212,42.80,42.80,42.80,42.80,34
ACTION,20181212,2.75,2.80,2.70,2.80,1996
ADIUVO,20181212,9.34,9.60,9.20,9.40,11939
AGORA,20181212,10.50,11.20,10.50,10.90,61942
AGROTON,20181212,3.44,3.44,3.44,3.44,24
AILLERON,20181212,10.15,10.15,9.90,10.00,923
AIRWAY,20181212,0.70,0.70,0.67,0.70,27304
ALCHEMIA,20181212,4.70,4.74,4.65,4.74,3230
ALIOR,20181212,53.55,54.80,53.20,54.65,218163
ALTA,20181212,1.90,2.00,1.90,2.00,2223
ALTUSTFI,20181212,2.15,2.20,2.14,2.20,21617
ALUMETAL,20181212,42.00,43.95,42.00,43.95,2107
AMBRA,20181212,11.90,12.30,11.90,12.30,11961
AMICA,20181212,112.80,116.20,110.00,116.20,2914
AMREST,20181212,40.50,40.65,39.85,40.50,56097
APATOR,20181212,25.60,25.60,25.50,25.50,690
APLISENS,20181212,10.50,10.50,10.00,10.50,3
APSENERGY,20181212,2.34,2.34,2.34,2.34,2
ARCHICOM,20181212,11.90,11.90,11.90,11.90,2775
ARCTIC,20181212,3.42,3.42,3.35,3.39,18545
ARCUS,20181212,1.17,1.17,1.13,1.13,8076
ARTERIA,20181212,5.54,5.54,5.16,5.16,3529
ARTIFEX,20181212,4.55,4.55,4.16,4.28,3169
ASBIS,20181212,2.71,2.71,2.58,2.63,127535
ASSECOBS,20181212,24.50,24.50,24.50,24.50,1032
ASSECOPOL,20181212,47.00,47.00,45.90,46.26,207820
ASSECOSEE,20181212,11.25,11.25,11.25,11.25,242
ASTARTA,20181212,26.90,26.90,26.70,26.70,5389
ATAL,20181212,29.00,29.20,27.20,28.00,10356
ATENDE,20181212,3.82,3.82,3.79,3.80,16089
ATLANTAPL,20181212,4.54,4.65,4.54,4.62,8355
ATLANTIS,20181212,0.51,0.54,0.51,0.51,64885
ATLASEST,20181212,1.07,1.07,1.07,1.07,111
ATM,20181212,8.50,8.58,8.50,8.58,740
ATMGRUPA,20181212,4.80,4.80,4.72,4.80,78
ATREM,20181212,1.43,1.43,1.36,1.36,9056
AUTOPARTN,20181212,3.60,3.68,3.50,3.68,155213
AWBUD,20181212,0.68,0.70,0.65,0.65,59853
BAHOLDING,20181212,1.82,1.85,1.78,1.85,180698
BALTONA,20181212,8.90,8.90,8.58,8.90,603
BBIDEV,20181212,0.61,0.63,0.61,0.63,50566
BEDZIN,20181212,21.60,21.60,19.60,21.30,34
BENEFIT,20181212,768.00,780.00,760.00,780.00,5298
BETACOM,20181212,14.70,14.80,14.40,14.80,753
BGZBNPP,20181212,45.20,45.20,45.00,45.00,256
BIK,20181212,15.70,15.70,15.50,15.50,942
BIOMEDLUB,20181212,0.98,0.99,0.95,0.98,1584
BIOTON,20181212,5.60,5.65,5.52,5.52,21974
BNPPSX7E0321,20181212,767.30,767.30,767.30,767.30,20
BNPPSX7E0724,20181212,77.05,77.05,77.05,77.05,2000
BOGDANKA,20181212,53.50,55.00,53.50,55.00,3915
BORYSZEW,20181212,4.67,4.67,4.62,4.62,72219
BOS,20181212,7.70,7.83,7.55,7.83,11982
BOWIM,20181212,3.00,3.00,2.95,2.95,1101
BRASTER,20181212,2.11,2.27,1.98,2.21,656489
BSCDRUK,20181212,32.00,32.00,30.80,30.80,6
BUDIMEX,20181212,125.00,127.60,125.00,127.60,11945
CAPITAL,20181212,2.16,2.25,2.11,2.24,29393
CCC,20181212,199.00,203.60,197.40,203.60,62766
CDPROJEKT,20181212,142.70,143.90,140.00,141.80,207650
CDRL,20181212,26.00,26.00,26.00,26.00,2
CEZ,20181212,88.05,88.10,87.60,88.10,11
CIECH,20181212,46.92,47.30,46.00,46.20,175641
CIGAMES,20181212,0.89,0.89,0.85,0.86,543164
CLNPHARMA,20181212,32.35,32.50,31.55,32.50,6913
CNT,20181212,11.95,11.95,11.80,11.80,740
COGNOR,20181212,1.78,1.78,1.70,1.74,24379
COMARCH,20181212,157.00,159.50,154.00,155.00,1242
COMP,20181212,57.00,57.50,54.00,54.00,1474
CORMAY,20181212,1.00,1.00,0.97,0.97,76371
CPGROUP,20181212,4.86,4.86,4.82,4.86,45939
CYFRPLSAT,20181212,22.34,22.66,21.86,22.66,716457
DEBICA,20181212,99.00,99.00,97.60,97.60,167
DECORA,20181212,15.50,15.50,15.15,15.15,2351
DEKPOL,20181212,32.40,32.60,32.40,32.60,150
DELKO,20181212,7.80,7.80,7.12,7.30,9818
DGA,20181212,9.00,9.00,9.00,9.00,2
DINOPL,20181212,99.15,99.20,96.10,98.15,120726
DOMDEV,20181212,65.00,65.00,63.20,64.80,821
DROZAPOL,20181212,1.36,1.36,1.36,1.36,888
ECHO,20181212,3.44,3.47,3.44,3.47,15945
EDINVEST,20181212,1.88,1.91,1.88,1.91,329
EFEKT,20181212,21.80,21.80,21.80,21.80,2
EKOEXPORT,20181212,3.01,3.02,2.94,2.98,27372
ELBUDOWA,20181212,29.00,29.20,28.80,29.20,20262
ELEKTROTI,20181212,3.90,3.90,3.86,3.86,1351
ELEMENTAL,20181212,1.20,1.23,1.15,1.22,327622
ELKOP,20181212,0.01,0.01,0.01,0.01,1301101
ELZAB,20181212,5.90,5.90,5.90,5.90,1
EMCINSMED,20181212,7.15,7.15,6.70,6.70,23
ENAP,20181212,1.04,1.04,0.98,1.04,1200
ENEA,20181212,10.30,10.48,9.92,10.23,1958076
ENELMED,20181212,10.10,10.10,9.90,10.10,2648
ENERGA,20181212,9.03,9.16,8.65,9.09,1913385
ENERGOINS,20181212,0.78,0.78,0.78,0.78,16
ENTER,20181212,19.35,20.90,18.95,20.90,9329
ERBUD,20181212,9.98,9.98,9.68,9.98,39
ERG,20181212,37.50,37.50,35.70,37.50,271
ERGIS,20181212,2.80,2.80,2.68,2.68,25888
ESOTIQ,20181212,17.30,17.30,16.80,17.30,1004
ESSYSTEM,20181212,2.36,2.36,2.36,2.36,10
ETFDAX,20181212,443.65,447.15,443.05,447.15,249
ETFSP500,20181212,102.62,103.32,102.60,102.72,1142
ETFW20L,20181212,271.60,275.25,271.00,274.95,486
EUCO,20181212,6.50,6.60,6.28,6.28,4019
EUROCASH,20181212,17.30,17.39,17.00,17.20,228820
EUROTEL,20181212,18.90,18.90,18.90,18.90,24
FAMUR,20181212,5.62,5.64,5.34,5.46,1132845
FASING,20181212,15.85,16.30,15.85,16.00,1982
FEERUM,20181212,8.10,8.90,7.66,8.90,3074
FERRO,20181212,12.60,12.60,11.90,11.95,8205
FERRUM,20181212,4.18,4.18,4.18,4.18,10
FORTE,20181212,25.50,25.50,24.40,24.80,9005
GETINOBLE,20181212,0.31,0.32,0.30,0.30,5378765
GINOROSSI,20181212,0.52,0.53,0.52,0.52,657652
GLCOSMED,20181212,0.82,0.82,0.82,0.82,2
GOBARTO,20181212,8.70,9.26,8.70,9.20,10403
GPRE,20181212,5.20,5.20,5.20,5.20,368
GPW,20181212,36.90,37.40,36.50,36.90,72486
GRAVITON,20181212,1.60,1.60,1.53,1.60,5302
GROCLIN,20181212,3.72,3.84,3.50,3.53,285284
GRODNO,20181212,3.65,3.76,3.52,3.76,7263
GRUPAAZOTY,20181212,31.88,31.88,30.30,31.50,163363
GTC,20181212,8.60,8.69,8.48,8.69,35534
HANDLOWY,20181212,70.10,70.10,69.10,69.40,21801
HARPER,20181212,0.20,0.22,0.18,0.20,2482811
HELIO,20181212,10.50,10.50,9.72,10.50,297
HERKULES,20181212,2.98,2.98,2.98,2.98,1696
HOLLYWOOD,20181212,0.95,0.95,0.95,0.95,1052
