11BIT,20181221,245.00,246.00,237.50,240.00,23378
4FUNMEDIA,20181221,11.95,11.95,11.20,11.25,2149
ABCDATA,20181221,0.85,1.00,0.85,1.00,1880939
ABMSOLID,20181221,6.32,6.32,6.00,6.00,11
ABPL,20181221,15.30,15.90,15.30,15.80,1512
ACAUTOGAZ,20181221,43.00,43.00,42.60,42.60,268
ACTION,20181221,2.59,2.66,2.57,2.66,24580
ADIUVO,20181221,7.86,8.50,7.80,7.80,10859
AGORA,20181221,10.80,10.85,10.30,10.30,16385
AGROTON,20181221,3.27,3.42,3.13,3.35,8242
AILLERON,20181221,10.00,10.40,9.98,9.98,10267
AIRWAY,20181221,0.67,0.68,0.65,0.67,123520
ALCHEMIA,20181221,4.59,4.68,4.45,4.68,2990
ALIOR,20181221,56.00,56.15,54.00,54.50,445192
ALTA,20181221,1.78,1.95,1.78,1.80,16388
ALTUSTFI,20181221,2.13,2.34,2.13,2.23,117824
ALUMETAL,20181221,42.10,42.10,41.50,41.85,8388
AMBRA,20181221,12.40,12.40,12.40,12.40,1350
AMICA,20181221,112.80,113.00,109.00,110.80,3701
AMREST,20181221,38.90,39.70,38.05,38.20,177976
APATOR,20181221,25.00,25.00,24.30,24.40,1114
APLISENS,20181221,10.50,10.60,10.50,10.60,407
APSENERGY,20181221,2.23,2.23,2.23,2.23,1
ARCHICOM,20181221,11.00,11.15,10.80,11.15,648
ARCTIC,20181221,3.12,3.15,3.03,3.05,41929
ARCUS,20181221,1.14,1.19,1.14,1.19,105
ARTERIA,20181221,4.79,4.79,4.50,4.64,3270
ARTIFEX,20181221,4.00,4.11,3.85,3.90,25303
ASBIS,20181221,2.48,2.50,2.41,2.46,209221
ASSECOBS,20181221,27.00,27.00,27.00,27.00,4025
ASSECOPOL,20181221,46.60,47.16,46.10,46.10,104361
ASSECOSEE,20181221,10.85,11.25,10.50,11.25,4948
ASTARTA,20181221,23.30,23.50,23.00,23.50,2277
ATAL,20181221,27.80,28.70,27.50,27.90,52498
ATENDE,20181221,3.71,3.71,3.60,3.68,3816
ATLANTAPL,20181221,4.74,4.82,4.74,4.82,200
ATLANTIS,20181221,0.49,0.50,0.49,0.50,14370
ATLASEST,20181221,0.95,0.99,0.95,0.99,8142
ATM,20181221,8.00,8.24,8.00,8.24,101
ATMGRUPA,20181221,4.52,4.52,4.34,4.52,4135
ATREM,20181221,1.28,1.31,1.28,1.31,6001
AUTOPARTN,20181221,3.93,3.93,3.85,3.85,3839
AWBUD,20181221,0.58,0.62,0.55,0.62,10677
BAHOLDING,20181221,1.62,1.63,1.56,1.59,310780
BALTONA,20181221,8.96,8.96,8.60,8.96,1133
BBIDEV,20181221,0.61,0.61,0.57,0.58,371826
BEDZIN,20181221,21.40,21.40,21.20,21.20,10
BENEFIT,20181221,870.00,870.00,830.00,870.00,2372
BETACOM,20181221,14.10,14.10,14.10,14.10,3
BGZBNPP,20181221,48.50,49.20,47.50,49.00,391
BIK,20181221,15.55,15.55,15.55,15.55,1
BIOMEDLUB,20181221,1.04,1.04,0.97,1.03,124395
BIOTON,20181221,5.00,5.04,4.92,4.93,83796
BNPPSOLE0920,20181221,966.00,966.00,966.00,966.00,150
BOGDANKA,20181221,52.80,53.40,50.60,51.90,16018
BORYSZEW,20181221,4.68,4.68,4.42,4.63,269686
BOS,20181221,7.46,7.46,7.01,7.26,53606
BOWIM,20181221,2.93,2.94,2.93,2.94,1921
BRASTER,20181221,2.12,2.19,2.07,2.07,129649
BSCDRUK,20181221,30.80,30.80,28.20,28.20,1684
BUDIMEX,20181221,116.00,117.40,110.00,111.40,16966
CAPITAL,20181221,2.00,2.16,1.94,2.08,15961
CCC,20181221,197.50,199.00,187.40,193.40,192959
CDPROJEKT,20181221,150.10,156.80,149.00,151.00,649369
CDRL,20181221,24.70,24.80,24.20,24.70,1234
CELTIC,20181221,4.50,5.40,4.50,5.40,17515
CEZ,20181221,90.20,91.60,90.00,90.00,1625
CIECH,20181221,44.80,45.20,44.20,44.78,80558
CIGAMES,20181221,0.81,0.81,0.78,0.80,1584691
CITYSERV,20181221,11.10,11.90,11.00,11.90,11034
CLNPHARMA,20181221,30.90,31.20,30.30,31.10,7993
CNT,20181221,11.80,11.80,11.80,11.80,1747
COGNOR,20181221,1.60,1.64,1.59,1.60,52568
COMARCH,20181221,150.00,152.50,147.50,149.00,1663
COMP,20181221,45.60,46.80,45.00,45.00,8375
CORMAY,20181221,1.13,1.18,1.10,1.10,567461
CPGROUP,20181221,6.30,6.30,6.00,6.30,47816
CYFRPLSAT,20181221,23.46,23.46,22.16,22.64,1084068
DEBICA,20181221,92.80,92.80,90.20,90.20,7687
DECORA,20181221,15.10,15.10,15.00,15.00,10692
DEKPOL,20181221,32.40,32.40,32.40,32.40,250
DELKO,20181221,7.38,7.38,7.18,7.20,65878
DGA,20181221,8.70,8.72,8.60,8.60,500
DINOPL,20181221,97.60,98.95,96.05,98.95,259579
DOMDEV,20181221,64.40,64.40,61.60,61.60,2694
DROZAPOL,20181221,1.37,1.40,1.34,1.34,22434
ECHO,20181221,3.35,3.36,3.22,3.24,126113
EDINVEST,20181221,1.91,1.91,1.91,1.91,1
EFEKT,20181221,21.80,21.80,21.00,21.30,4400
EKOEXPORT,20181221,2.64,2.79,2.61,2.72,75568
ELBUDOWA,20181221,25.80,25.90,24.00,24.60,15778
ELEKTROTI,20181221,4.47,4.47,4.39,4.45,1649
ELEMENTAL,20181221,1.14,1.15,1.12,1.14,360755
ELKOP,20181221,0.01,0.01,0.01,0.01,80000
ELZAB,20181221,4.48,4.72,4.48,4.50,10700
ENAP,20181221,1.20,1.20,1.08,1.14,5456
ENEA,20181221,10.04,10.06,9.58,9.70,953312
ENELMED,20181221,10.70,10.70,10.40,10.40,11
ENERGA,20181221,9.26,9.39,8.62,8.62,1963840
ENERGOINS,20181221,0.74,0.74,0.71,0.73,5444
ENTER,20181221,22.00,22.00,20.10,21.40,6172
ERBUD,20181221,9.78,9.78,9.24,9.30,3249
ERG,20181221,35.10,36.10,34.80,35.80,281
ERGIS,20181221,2.60,2.60,2.35,2.44,39561
ESOTIQ,20181221,17.55,17.55,17.00,17.35,502
ESSYSTEM,20181221,2.16,2.34,2.16,2.24,3754
ETFDAX,20181221,430.30,434.25,427.95,434.25,109
ETFSP500,20181221,94.67,96.10,94.10,95.21,1901
ETFW20L,20181221,279.95,279.95,270.10,274.45,541
EUCO,20181221,5.66,5.70,5.24,5.54,2931
EUROCASH,20181221,17.52,17.81,17.42,17.69,686947
EUROTEL,20181221,18.60,18.85,18.60,18.60,198
FAMUR,20181221,5.48,5.50,5.18,5.32,97313
FASING,20181221,16.00,16.00,15.80,15.80,75
FEERUM,20181221,9.78,9.78,8.84,8.90,516
FERRO,20181221,12.45,12.55,12.35,12.55,5107
FERRUM,20181221,3.82,4.15,3.82,4.15,4368
FORTE,20181221,22.45,22.70,22.45,22.50,24989
GETINOBLE,20181221,0.41,0.41,0.37,0.38,15140467
GINOROSSI,20181221,0.52,0.53,0.52,0.52,415631
GLCOSMED,20181221,1.05,1.15,0.95,1.00,41174
GOBARTO,20181221,8.24,8.44,7.50,7.88,14390
GPRE,20181221,5.12,5.12,4.95,5.00,2238
GPW,20181221,37.05,37.45,36.40,36.60,60517
GRAVITON,20181221,1.61,1.61,1.53,1.61,647
GROCLIN,20181221,2.87,3.10,2.80,3.03,168598
GRODNO,20181221,3.58,3.62,3.48,3.57,15190
GRUPAAZOTY,20181221,30.30,30.78,30.00,30.60,145340
GTC,20181221,8.11,8.28,8.11,8.20,73552
HANDLOWY,20181221,69.00,69.30,68.00,69.30,71657
HARPER,20181221,0.13,0.14,0.12,0.13,483046
HELIO,20181221,10.45,10.45,10.20,10.20,2001
HERKULES,20181221,2.82,2.90,2.76,2.82,25385
HOLLYWOOD,20181221,0.87,0.92,0.87,0.90,2821
HYDROTOR,20181221,34.40,34.40,34.00,34.40,602
IDEABANK,20181221,2.48,2.48,2.36,2.38,169247
IDMSA,20181221,1.06,1.10,1.02,1.06,4668
IFCAPITAL,20181221,0.51,0.54,0.51,0.51,3118
IFIRMA,20181221,2.08,2.15,2.06,2.08,7754
IMCOMPANY,20181221,13.00,13.00,13.00,13.00,1
IMMOBILE,20181221,3.04,3.04,2.94,3.00,5228
IMPEL,20181221,7.00,7.15,6.80,7.00,7658
IMPERA,20181221,0.95,0.98,0.94,0.98,1179
IMPEXMET,20181221,3.06,3.09,3.05,3.05,32619
IMS,20181221,3.44,3.46,3.38,3.44,51355
INC,20181221,1.11,1.16,0.92,1.16,1027
INDYKPOL,20181221,61.00,61.50,60.50,61.50,8
INGBSK,20181221,189.00,189.00,184.80,189.00,43346
INPRO,20181221,4.50,4.50,4.48,4.48,449
INSTALKRK,20181221,12.55,12.95,12.55,12.60,3190
INTERAOLT,20181221,10.35,10.60,10.35,10.55,789
INTERCARS,20181221,208.00,209.00,199.20,208.00,3318
INTERFERI,20181221,3.68,3.70,3.68,3.70,101
INTERSPPL,20181221,1.76,1.83,1.76,1.83,8973
INTLBCO12542,20181221,100.00,100.00,100.00,100.00,4
INTLBCO12674,20181221,67.40,67.40,61.90,64.50,127
INTLBCO13235,20181221,50.35,50.35,45.33,48.27,4220
INTLBCO19356,20181221,35.28,35.43,29.32,30.05,155
INTLBCO19737,20181221,17.18,17.44,10.00,10.00,3942
INTLBCO19745,20181221,24.27,24.27,19.60,22.50,2099
INTLCDR22392,20181221,3.62,3.90,3.50,3.50,2571
INTLDAX00281,20181221,79.75,79.75,79.75,79.75,30
INTLDAX00752,20181221,94.00,95.00,94.00,95.00,100
INTLDAX01800,20181221,61.85,61.85,61.85,61.85,1
INTLDAX12864,20181221,110.00,113.70,110.00,113.70,20
INTLDAX12872,20181221,123.70,123.70,123.70,123.70,30
INTLDAX13136,20181221,47.34,47.34,45.42,45.42,260
INTLDAX13169,20181221,131.70,134.70,130.00,133.60,1435
INTLDAX13300,20181221,37.69,41.96,37.69,40.78,240
INTLDAX14829,20181221,28.67,31.14,27.74,31.12,1740
INTLDAX15016,20181221,21.21,25.00,21.00,25.00,1395
INTLDAX15099,20181221,12.04,16.36,10.90,15.50,3497
INTLDOW20263,20181221,40.16,40.16,40.16,40.16,10
INTLESX15677,20181221,9.64,9.64,8.80,8.80,526
INTLEUD16493,20181221,14.25,14.25,14.25,14.25,4
INTLGLD09746,20181221,59.30,59.30,56.75,57.80,715
INTLKGH22095,20181221,15.00,15.00,14.99,14.99,1000
INTLNAG20719,20181221,5.00,5.00,4.81,4.81,400
INTLNDX18879,20181221,31.51,31.51,31.51,31.51,100
INTLNDX20065,20181221,22.30,22.30,20.20,20.20,811
INTLOPL21626,20181221,1.49,1.49,1.45,1.45,9648
INTLPEO16402,20181221,19.55,19.55,19.55,19.55,300
INTLPEO22004,20181221,23.68,23.68,23.68,23.68,73
INTLPGE21337,20181221,2.82,2.82,2.82,2.82,3000
INTLPGE21352,20181221,2.35,2.35,2.35,2.35,400
INTLPGE22079,20181221,1.26,1.37,1.26,1.37,10000
INTLPGE22202,20181221,0.89,0.89,0.80,0.80,4000
INTLPGN17376,20181221,2.25,2.25,2.25,2.25,3600
INTLPGN22103,20181221,1.44,1.45,1.44,1.45,4085
INTLPKN16758,20181221,38.05,38.05,38.05,38.05,9
INTLPKN17111,20181221,31.00,31.00,30.00,30.00,30
INTLPKO15032,20181221,20.32,20.32,20.32,20.32,144
INTLPKO21675,20181221,5.43,5.43,5.43,5.43,2200
INTLPZU22210,20181221,8.07,8.07,8.07,8.07,605
INTLSLV21964,20181221,8.60,8.60,8.60,8.60,2000
INTLSPX17822,20181221,7.71,7.90,7.24,7.90,3019
INTLSPX17830,20181221,11.90,12.39,11.90,12.39,1660
INTLUSD20602,20181221,42.80,42.80,42.80,42.80,835
INTLUSD20842,20181221,59.30,59.30,59.30,59.30,40
INTLUSD21261,20181221,21.90,21.90,21.87,21.87,600
INTLUSD21287,20181221,30.87,30.87,30.87,30.87,45
INTLUSD22343,20181221,15.33,17.90,15.33,17.90,1380
INTLUSJ16360,20181221,34.91,34.91,34.91,34.91,10
INTLW2012104,20181221,5.97,5.97,5.97,5.97,473
INTLW2012112,20181221,6.87,6.87,6.87,6.87,1000
INTLW2012484,20181221,8.62,8.68,8.29,8.41,17129
INTLW2017020,20181221,4.52,4.52,3.94,3.94,8471
INTLW2017145,20181221,3.54,3.54,3.54,3.54,562
INTLW2017152,20181221,3.90,3.90,3.90,3.90,300
INTLW2017384,20181221,2.78,2.79,2.78,2.79,1488
INTLW2017392,20181221,3.29,3.29,2.80,3.05,4100
INTLW2017400,20181221,3.35,3.35,3.20,3.20,1430
INTLW2017426,20181221,2.94,2.94,2.24,2.50,7705
INTLW2022244,20181221,2.25,2.25,1.74,2.05,14401
INTLW2022251,20181221,2.66,2.66,2.66,2.66,400
INTLW2022301,20181221,1.57,1.63,1.00,1.28,28514
INTLW2022319,20181221,1.71,1.71,1.53,1.53,1254
INTLW2022327,20181221,1.99,2.00,1.75,1.78,5100
INTROL,20181221,3.25,3.25,2.90,3.25,3924
INTSBCO22400,20181221,69.60,71.05,69.60,71.05,18
INTSCDR22038,20181221,11.04,11.04,10.87,10.90,4100
INTSCDR22111,20181221,6.13,6.25,5.57,6.15,10061
INTSDAX18952,20181221,135.90,135.90,135.90,135.90,8
