06MAGNA,20170614,0.31,0.33,0.30,0.33,4838
08OCTAVA,20170614,1.02,1.02,1.02,1.02,76
11BIT,20170614,186.00,186.00,179.75,180.25,3173
4FUNMEDIA,20170614,5.67,5.80,5.65,5.80,6109
AATHOLD,20170614,20.30,20.30,20.30,20.30,1
ABCDATA,20170614,1.88,1.88,1.84,1.85,50196
ABMSOLID,20170614,15.00,15.00,14.95,14.95,679
ABPL,20170614,35.82,35.82,35.60,35.70,1870
ACAUTOGAZ,20170614,42.90,42.90,42.90,42.90,20
ACTION,20170614,3.68,3.68,3.52,3.60,41007
ADIUVO,20170614,26.63,27.50,23.97,24.00,3637
AGORA,20170614,14.97,14.98,14.51,14.77,127796
AGROTON,20170614,6.75,6.95,6.30,6.40,32145
AILLERON,20170614,13.12,13.33,12.81,13.32,1518
AIRWAY,20170614,1.85,1.90,1.51,1.65,290062
ALCHEMIA,20170614,5.13,5.15,5.09,5.15,43557
ALIOR,20170614,64.39,64.53,62.43,64.00,319257
ALMA,20170614,0.35,0.36,0.33,0.36,9529
ALTA,20170614,3.94,3.94,3.55,3.55,201
ALTUSTFI,20170614,17.68,17.70,17.41,17.69,2597
ALUMETAL,20170614,62.89,62.89,62.01,62.01,778
AMBRA,20170614,11.30,11.30,11.10,11.10,5161
AMICA,20170614,183.40,184.15,183.10,183.10,3719
AMREST,20170614,356.50,358.00,355.00,355.00,30335
APATOR,20170614,35.87,35.95,35.58,35.60,4238
APLISENS,20170614,13.11,13.11,13.11,13.11,2
APSENERGY,20170614,4.20,4.20,3.91,4.20,450
ARCHICOM,20170614,16.20,16.39,16.11,16.12,10508
ARCTIC,20170614,4.51,4.59,4.49,4.49,8347
ARCUS,20170614,1.07,1.07,1.07,1.07,75
ARKASWE17,20170614,98.95,99.00,98.95,99.00,700
ARTERIA,20170614,7.82,7.82,7.61,7.82,3258
ARTIFEX,20170614,13.65,14.10,12.92,13.07,6669
ASBIS,20170614,2.71,2.74,2.70,2.72,110089
ASSECOBS,20170614,28.88,28.88,28.10,28.49,1363
ASSECOPOL,20170614,48.65,48.65,47.59,47.59,62308
ASSECOSEE,20170614,12.80,12.80,12.80,12.80,43
ASTARTA,20170614,66.89,67.01,66.89,67.00,1396
ATAL,20170614,38.83,38.83,37.17,38.00,100
ATENDE,20170614,5.27,5.27,5.20,5.20,19
ATLANTAPL,20170614,4.52,4.52,4.49,4.49,799
ATLASEST,20170614,1.14,1.14,1.14,1.14,20
ATM,20170614,11.50,11.50,11.49,11.49,48
ATMGRUPA,20170614,4.45,4.47,4.45,4.47,5224
ATREM,20170614,2.99,2.99,2.90,2.96,1300
AUTOPARTN,20170614,5.66,5.72,5.65,5.69,15070
AVIAAML,20170614,5.95,5.95,5.91,5.95,1454
AVIASG,20170614,20.49,20.57,20.49,20.57,41
AWBUD,20170614,7.00,7.00,7.00,7.00,142
BALTONA,20170614,2.42,2.42,2.42,2.42,189
BBIDEV,20170614,0.76,0.78,0.72,0.75,87864
BEDZIN,20170614,23.10,23.47,23.10,23.47,166
BENEFIT,20170614,1095.65,1097.45,1090.00,1097.45,1130
BETACOM,20170614,10.78,10.78,10.45,10.59,1902
BGZBNPP,20170614,65.98,65.98,65.98,65.98,1
BIK,20170614,17.25,17.25,17.00,17.00,2
BIOMEDLUB,20170614,1.31,1.34,1.25,1.33,170066
BIOTON,20170614,4.57,4.57,4.23,4.25,244620
BMPAG,20170614,7.00,7.00,6.67,6.95,317
BOGDANKA,20170614,63.00,63.80,62.81,62.81,20911
BORYSZEW,20170614,10.29,10.35,10.02,10.17,136720
BOS,20170614,10.84,10.84,10.65,10.65,1502
BOWIM,20170614,5.40,5.48,5.30,5.40,27465
BRASTER,20170614,15.50,15.50,15.17,15.17,4669
BRIJU,20170614,8.75,8.85,8.45,8.72,10801
BUDIMEX,20170614,228.65,232.70,225.25,232.50,7274
BUMECH,20170614,0.56,0.57,0.54,0.55,795573
BUWOG,20170614,110.40,110.40,108.35,108.35,131
BYTOM,20170614,2.58,2.60,2.55,2.60,25403
BZWBK,20170614,340.00,343.15,337.40,338.00,74236
CALATRAVA,20170614,0.49,0.50,0.46,0.46,31986
CAPITAL,20170614,2.81,2.87,2.81,2.87,6741
CCC,20170614,215.00,218.50,214.05,217.45,127884
CDPROJEKT,20170614,83.99,84.89,81.74,81.74,243343
CDRL,20170614,32.47,32.47,32.20,32.20,2
CELTIC,20170614,5.64,5.64,5.64,5.64,6150
CEZ,20170614,72.10,72.45,72.03,72.45,678
CFI,20170614,0.75,0.77,0.73,0.75,123333
CHEMOS,20170614,1.22,1.22,1.18,1.18,1880
CIECH,20170614,66.41,66.65,62.75,64.16,47895
CIGAMES,20170614,0.91,1.03,0.90,0.95,6909685
CLNPHARMA,20170614,35.98,36.70,35.98,36.70,111998
CNT,20170614,7.55,7.69,7.55,7.69,1145
COALENERG,20170614,0.98,0.98,0.98,0.98,300
COGNOR,20170614,1.69,1.69,1.61,1.62,46023
COLIAN,20170614,3.45,3.45,3.37,3.37,4235
COMARCH,20170614,214.00,214.10,212.00,213.95,131
COMP,20170614,60.06,61.00,60.06,61.00,72
CORMAY,20170614,2.84,2.92,2.83,2.90,62613
