06MAGNA,20161005,1.72,1.73,1.68,1.73,18514
11BIT,20161005,124.00,126.00,122.05,124.15,8874
4FUNMEDIA,20161005,5.09,5.18,5.05,5.15,4688
AATHOLD,20161005,21.80,21.80,21.80,21.80,2
ABCDATA,20161005,2.29,2.29,2.23,2.23,107179
ABMSOLID,20161005,12.40,12.40,12.40,12.40,1
ABPL,20161005,34.12,34.12,33.99,34.00,1992
ACAUTOGAZ,20161005,39.50,39.50,38.53,39.49,177
ACTION,20161005,6.91,7.12,6.82,6.90,68099
ADIUVO,20161005,28.52,28.52,28.52,28.52,17
AGORA,20161005,10.50,10.94,10.50,10.90,59285
AGROTON,20161005,3.26,3.26,2.94,3.10,105936
AGROWILL,20161005,1.84,1.84,1.84,1.84,3445
AILLERON,20161005,10.10,10.20,9.91,10.20,15623
AIRWAY,20161005,1.77,1.85,1.77,1.85,27443
ALCHEMIA,20161005,5.20,5.33,5.09,5.12,508275
ALIOR,20161005,48.34,48.48,46.95,47.06,169392
ALMA,20161005,3.04,3.16,2.50,2.60,183090
ALTA,20161005,2.81,2.98,2.80,2.98,9170
ALTUSTFI,20161005,14.78,14.78,14.78,14.78,198
ALUMETAL,20161005,64.84,64.84,63.22,64.15,8573
AMBRA,20161005,8.04,8.05,7.96,8.00,3304
AMICA,20161005,212.00,212.00,200.10,203.95,1848
AMREST,20161005,244.00,244.00,237.55,237.55,10207
APATOR,20161005,29.50,29.80,29.16,29.64,331
APLISENS,20161005,12.45,12.45,12.20,12.45,1293
APLITT,20161005,1.02,1.02,1.02,1.02,159
APSENERGY,20161005,3.51,3.51,3.50,3.50,2
ARCTIC,20161005,5.18,5.18,5.06,5.13,50875
ARKASWE17,20161005,82.97,83.66,82.97,83.66,201
ARTERIA,20161005,11.92,11.95,11.81,11.90,627
ASBIS,20161005,2.20,2.22,2.13,2.22,407911
ASMGROUP,20161005,3.70,3.75,3.70,3.75,1579
ASSECOBS,20161005,24.50,24.50,23.88,24.50,3048
